track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6BcKHm3M9k108jKf2C8h1l,Cole Swindell;Lainey Wilson,Easy Country,Never Say Never,0,177173,False,0.469,0.931,0,-4.187,0,0.0563,0.00752,0.0,0.111,0.49,140.059,4,country
4yNZ4iN6Cinc2leaCnIqhA,Valesca Mayssa;Sarah Farias,O Céu Tem Mais,O Céu Tem Mais,41,452805,False,0.515,0.726,2,-4.23,1,0.0471,0.35,0.0,0.71,0.54,136.129,4,gospel
2HFPstnd5E4X9HQKIOebdz,AGLORY,Lethal - EP,Nyctophilia,37,297142,False,0.738,0.718,1,-3.59,0,0.0553,0.0014,0.878,0.339,0.064,104.971,4,club
5RdaPjRBd5dMQFN9wAtKla,Igor Talkov,Лучшие песни часть 2,Память,11,344537,False,0.7,0.418,4,-12.679,0,0.0675,0.646,0.000486,0.106,0.319,128.075,4,romance
1phGE4kjvUS3lOnIqGP2C4,Belchior,Belchior ou era uma vez um homem e seu tempo,Comentário a respeito de John,41,306021,False,0.462,0.638,7,-5.653,1,0.0271,0.248,1.26e-06,0.0697,0.482,145.271,4,samba
11oRhYmKwkh6iUTC521TSk,Weezer,Top of the Rock,Records,0,208920,False,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,alternative
0fGM6yMJ1swPXt5NI0GCdl,Sandy Lam,林憶蓮,至少還有你,57,274800,False,0.479,0.542,4,-5.588,1,0.0322,0.531,5.19e-06,0.137,0.347,124.692,4,mandopop
5LoDOM7j5uQp30assYbt9m,GAYLE,Your Perfect Soundtrack,indieedgycool,0,146769,True,0.728,0.773,11,-6.253,0,0.0764,0.0364,0.0,0.235,0.547,98.011,4,alternative
4b9Wb0qiHD5wHuwACSSEcp,Laura Osnes,"On the Other Side, Pt. 1",On the Other Side,24,248858,False,0.506,0.395,0,-11.887,1,0.043,0.598,0.0,0.109,0.207,79.152,4,show-tunes
6tilCYbheGMHo3Hw4F22hF,Lafayette Leake,"Easy Blues (France, 1978) [Blues Reference]",Short Dressed Woman,49,252133,False,0.767,0.496,10,-11.399,1,0.0307,0.237,0.0723,0.0853,0.751,110.932,4,piano
40WKBTSgL6lyBpgQPanpoS,Rebel Cats;Jay de la Cueva,Rebel Cats Y Sus Amigos,Anclado A Ti,31,172586,False,0.512,0.954,0,-3.671,1,0.105,0.0183,0.0121,0.609,0.607,110.121,4,rockabilly
4g7wXitUwsMOjZMA9m1vy6,Ever So Blue,Sketches,Sketches,54,157126,False,0.353,0.0944,10,-26.851,1,0.0386,0.993,0.938,0.103,0.416,147.411,4,piano
11oRhYmKwkh6iUTC521TSk,Weezer,Top of the Rock,Records,0,208920,False,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,rock
7koBwNqGeWdyEA7KvtpQVL,Grupo Sensação,Mais uma Paixão,Oya,47,257279,False,0.551,0.587,0,-11.636,1,0.0563,0.321,0.0,0.299,0.875,88.047,4,samba
0RKnsSlYHeSoEOpFTDEGQQ,Ray Price,The Essential Ray Price 1951-1962,One More Time,11,165360,False,0.44,0.523,6,-7.483,0,0.0479,0.863,2.29e-05,0.0865,0.686,64.099,4,honky-tonk
7HuER5q1a5dJ0uKrfGrMCj,Jlyricz,Searching,Searching,16,190714,False,0.552,0.424,8,-6.649,1,0.0722,0.604,0.0,0.0849,0.596,204.128,3,afrobeat
5cxE8QZLrhP3OQjslZ8Lux,Sad Saturno,Destinados a Fallar,Salven la Torre del Reloj,36,223074,False,0.226,0.882,7,-2.653,1,0.104,0.024,0.0,0.393,0.358,72.486,4,emo
5GPA4CqUrizC2lVZy4Cqaq,Weißes Rauschen HD,"Weißes Geräusch Für Tiefen Schlaf, Tinnitus Und Meditation",Weißes Rauschen: Baby Schlafhelfer,52,95083,False,0.213,0.000281,10,-19.419,0,0.232,0.92,0.187,0.171,0.0,92.447,3,sleep
14beZgqb13QC8jG7N30Svm,Psyche/BFC,Psyche/BFC - DELUXE DIGITAL VERSION,Galaxy,12,419000,False,0.771,0.922,10,-7.484,0,0.0639,0.0186,0.895,0.0998,0.0392,129.251,4,detroit-techno
0aLAWPWS8fCtTUqn2JS927,The Gathering,Sleepy Buildings (A Semi-Acoustic Evening) [Live],Saturnine - Semi-Acoustic Live version,20,294800,False,0.408,0.725,9,-7.937,0,0.0536,0.00846,0.0266,0.951,0.248,77.245,4,goth
1Qnwq7Qu5aDPG9l2ZNRx1A,Noel Toms,Neeyam Thanalinu,Neeyam Thanalinu,50,101428,False,0.37,0.122,5,-15.609,0,0.0501,0.866,2.57e-06,0.115,0.456,168.748,4,malay
3fdpzhz2h35xggTwoVJZTO,Amy Liz,Kid Hits,Gallop Little Horsey,26,208480,False,0.51,0.305,5,-10.733,1,0.0268,0.611,0.0,0.214,0.537,79.091,3,kids
75SKlkZrcOX32dseIE8l4O,7!!,Anipps,ラヴァーズ,55,221973,False,0.498,0.957,11,-2.709,1,0.147,0.0041,0.0,0.0638,0.672,163.761,4,anime
22P91O1SzSzDoDDb6ccy8H,Stevie Wonder,Twisted Halloween Hits,Superstition - Single Version,0,244826,False,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,soul
55bfXeq8wXtyKQtSZB3KYF,Claptone;JAW,No Eyes,No Eyes - Radio Edit,62,204992,False,0.93,0.482,3,-9.925,1,0.0411,0.0302,0.00219,0.103,0.569,120.021,4,deep-house
0bIHWAGW7gahdRc4JP2Eup,Austin George,bluebonnets,bluebonnets,58,126000,True,0.591,0.694,10,-9.48,1,0.0597,0.315,0.0,0.472,0.51,86.001,4,sad
0odacBbDauDRkmcR1DtGsg,Thalia Havenstein,Quiet Dance,Quiet Dance,49,162999,False,0.377,0.012,3,-28.691,1,0.0353,0.991,0.912,0.0959,0.072,95.31,4,piano
2H93WbEbrArY2vj4Ax94yJ,Ernest Tubb,The Living Legend,Journey's End,12,162246,False,0.68,0.324,2,-14.473,1,0.0279,0.876,0.012,0.151,0.665,128.261,4,honky-tonk
3DY5GOnDQXNKP0fNXcnW2U,one sonic society;Elle Limebear,Love Song,Love Song,43,214693,False,0.487,0.568,11,-8.444,0,0.0395,0.811,0.000107,0.135,0.291,187.774,4,world-music
6MFlhZhdHvAJXFFf4MguHu,Stuart Duncan;Edgar Meyer;Chris Thile;Yo-Yo Ma,Not Our First Goat Rodeo,757 ml,20,308866,False,0.442,0.21,2,-15.717,1,0.037,0.875,0.0528,0.276,0.424,153.519,4,bluegrass
6OZJl8isy4GWno1vilu9fr,Schyzo,Stavy,Zkurveně smutná písnička,34,184400,True,0.652,0.616,8,-7.571,1,0.453,0.293,0.0,0.141,0.332,172.052,4,emo
2hMTR8zK8Db849VttJXMSV,Chad Lawson,ZEN 2022,when the party's over - Slowed Remix,0,234280,False,0.409,0.0191,2,-31.753,1,0.0324,0.992,0.912,0.0981,0.181,104.164,4,piano
6Nwhi1CYCnODjqo3GmuNCB,ONMYO-ZA,雷神創世,青天の三日月,23,281933,False,0.337,0.981,2,-1.925,0,0.0889,0.000317,4.74e-06,0.308,0.448,177.894,4,heavy-metal
360Xv6Pn6ENVkFD7Hcfymf,Tryo,Aimer,Aimer,31,198506,False,0.732,0.851,4,-6.451,0,0.0792,0.362,1.64e-05,0.0889,0.605,102.005,4,french
4nzIpIeHWiuFQnOV5ZELnj,Deftones,Metal Lives!,Ohms,0,250222,False,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,rock
4ddCRgTvZKjfWjBxGpllaw,Tricky,Pre Millennium Tension,Ghetto Youth,19,337840,False,0.914,0.775,11,-4.75,0,0.201,0.0532,0.0,0.0327,0.544,112.338,4,trip-hop
5gkNiqB4WzDX9pCHuCLgSa,La Perra Que Los Parió,Como Evitar Que Sangremos,Lo Que Nunca Te Dije,41,313520,False,0.277,0.626,0,-5.936,1,0.0306,0.0109,0.00412,0.102,0.19,173.574,4,ska
7m7p1cJ1UBpCzHiSUF8feh,Eikichi Yazawa,SUBWAY EXPRESS (50th Anniversary Remastered),サブウェイ特急 (セルフカバー) - Remastered 2022,23,237533,False,0.559,0.86,11,-9.134,1,0.0434,0.0675,0.0,0.0677,0.654,139.594,4,rockabilly
5wPayKgEqHa0ewZhUS8BSY,Daddy Yankee,Frescura y Perreo,RUMBATÓN,3,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,reggaeton
22P91O1SzSzDoDDb6ccy8H,Stevie Wonder,Twisted Halloween Hits,Superstition - Single Version,0,244826,False,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,indie
0FYD3N8NI3yQ8mKvIMDJol,Feid,El perreo es el futuro,Normal,0,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,latino
5zIirF26uo4nQihFHhSkDf,Jürgen Drews;Matthias Reim,Karneval Klassiker,Ich bau dir ein Schloss,0,186946,False,0.678,0.995,3,-4.599,1,0.0681,0.076,0.0,0.379,0.742,130.013,4,party
3ZI3sK9ZJB3LOiZtCs9l3p,Paul Young,The Secret Of Association,Every Time You Go Away,61,324346,False,0.608,0.604,5,-12.285,1,0.0433,0.169,0.000133,0.106,0.673,164.254,4,synth-pop
5KyfdoN22ubUJ8Hz32rZA4,The Cramps,A Date with Elvis,Blue Moon Baby,23,158600,False,0.556,0.909,4,-6.036,0,0.0704,0.231,0.0159,0.37,0.839,117.378,4,goth
7J6qKsRMoeAbeK3Pyd5jeD,Gilberto Santa Rosa,El Caballero De La Salsa - La Historia Tropical,No Quiero Na' Regala'o,27,283280,False,0.792,0.848,9,-6.507,0,0.0355,0.398,1.26e-06,0.0636,0.913,96.319,4,salsa
7nYbKsvhM88mHCmFsAIQVp,Criolo,Fellini,Fellini,42,171989,False,0.805,0.746,1,-5.211,0,0.185,0.238,0.0,0.215,0.717,127.922,4,afrobeat
6j6F1Y7axFvgjuiRsEQCWO,Swedish House Mafia;The Weeknd,Moth To A Flame,Moth To A Flame (with The Weeknd),51,234000,False,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,4,progressive-house
60T4FDF1tTcFlXkI08FFhL,Arctic Monkeys,Tranquility Base Hotel & Casino,She Looks Like Fun,51,182560,True,0.514,0.773,0,-3.754,1,0.0388,0.00944,0.00326,0.387,0.445,103.943,4,garage
2CyDoVYvrXUk4TSQZnOefn,R3HAB;Clara Mae;Frank Walker,More Than OK (The EP),More Than OK (with Clara Mae),30,156226,False,0.812,0.594,5,-6.619,1,0.0781,0.0556,1.9e-05,0.15,0.623,105.989,4,progressive-house
7DWLTQDJspqxwk2pALh90i,VNV Nation,Praise the Fallen,Joy,27,352816,False,0.537,0.863,10,-8.065,0,0.029,0.000654,0.00106,0.162,0.29,128.971,4,industrial
4chpfrjIqrOPshlDU4ZrKe,Nacha Pop,Nacha Pop,Chica de ayer,57,208026,False,0.674,0.854,7,-4.337,1,0.034,0.0579,0.00041,0.0735,0.684,127.295,4,spanish
7bdROC1GostP0gWqEP8P2h,Norah Jones,Christmas Dinner,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,0,192420,False,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,j-pop
7vkjZKo6RfBXrlRqYS48aN,Kiawasch Sahebnassagh,Waran,Frozen Moment(Moment Gele) 1999-2000,0,1121226,False,0.292,0.258,10,-20.155,0,0.0642,0.485,0.0556,0.143,0.0699,89.504,4,iranian
7tHlEZRloAvK2tIYS6wR1b,Anuel AA;KAROL G,Clásicos de ahora: Perreo,Secreto,0,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,latino
7wiULYwv85WeChygucbpTF,Boyce Avenue,Careless Whisper,Careless Whisper,46,247805,False,0.698,0.389,2,-6.246,0,0.0321,0.885,0.0,0.136,0.704,76.897,4,acoustic
5dn0stLSTZyVumstU7RAKe,Nat King Cole,Classic Christmas 2022,O Little Town Of Bethlehem - Remastered 1999,0,139466,False,0.29,0.164,4,-15.755,0,0.0302,0.909,3.52e-06,0.0961,0.231,107.841,3,jazz
1lmqCwC6Eh1HGZaXU9Y2u8,Marco Kraats,Radler Is Geen Alcohol,Radler Is Geen Alcohol,29,192773,False,0.601,0.841,0,-5.711,1,0.0495,0.0159,0.0,0.287,0.658,139.985,4,hardstyle
22gy6K7sdAOqqYFMItp1Wl,Boris Brejcha,Never Stop Dancing,Hold Your Speakers,44,412800,False,0.807,0.471,7,-11.327,1,0.114,0.00111,0.875,0.0954,0.159,125.005,4,minimal-techno
3IDUUaSVG6SyI89paYybmK,Padre Zezinho,Bote Fé - Vol. 1,Um certo Galileu - Ao Vivo,43,333360,False,0.587,0.527,7,-9.664,1,0.0267,0.188,1.71e-06,0.958,0.391,86.012,4,brazil
2z2JKNU24UEngb4joR9p8f,KT Tunstall,Slow Christmas Songs 2022,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic
6rG27UkyWVcBXIHtroteuu,Planet Hemp,Os Cães Ladram Mas a Caravana Não Pára,Hip Hop Rio,35,151400,False,0.817,0.962,1,-2.586,1,0.256,0.217,0.0,0.409,0.482,103.63,4,hard-rock
0sfQW9kNtzBfFBCpN1p3c0,J Balvin,Esto me suena a Farra,Ginza,2,171093,False,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,4,reggae
1SeuQLVvK9IIGbEzBn8AyF,Banty Foot;VILLSHANA;KAHOH,#CCC,Blue Eyes,24,184141,False,0.734,0.844,0,-3.991,0,0.046,0.384,1.34e-06,0.0808,0.714,102.041,4,j-dance
0aazeVE84t5DJ2rAuDB9Mz,Michael Ball;Imelda Staunton;The 2012 London Cast of Sweeney Todd,Sweeney Todd (The 2012 London Cast Recording),My Friends / The Ballad of Sweeney Todd,21,245093,False,0.357,0.248,6,-11.253,0,0.0373,0.846,0.0003,0.14,0.113,125.316,4,show-tunes
5pqLVH7nAvrTO9W4VIWI18,Marquinhos Gomes,Senhor da Terra,Senhor da Terra,46,275961,False,0.406,0.764,11,-6.49,1,0.0398,0.151,0.0,0.378,0.349,77.546,4,gospel
58kZ9spgxmlEznXGu6FPdQ,The Chainsmokers,Sick Boy,Sick Boy,69,193200,False,0.663,0.577,11,-7.518,0,0.0531,0.109,0.0,0.12,0.454,89.996,4,house
2d4e45fmUnguxh6yqC7gNT,AC/DC,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,74,231933,False,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,4,hard-rock
6rj48XPo5Gk9T7kXFYY93y,iyla,OTHER WAYS TO VENT,Strings,64,175807,False,0.548,0.558,1,-4.339,0,0.227,0.46,0.0,0.0788,0.7,80.031,4,chill
7xsnFEgiTGz6Zk4oSZ7Olx,The Cranberries,Hits Pop Rock 90's,Ode To My Family,1,270786,False,0.365,0.517,7,-6.635,1,0.0243,0.0622,0.0,0.265,0.0777,93.862,4,rock
2DPtlExz5RsBadugc6KODG,William So,秋日思念絮語,愛一個人好難,0,295960,False,0.545,0.526,11,-10.314,1,0.0462,0.702,0.0,0.151,0.329,78.192,4,cantopop
2tzk9o0OORvRP4ib1VQMqa,Ron Trent,Danny Krivit Celebrates A Decade Of 718 Sessions,Cross Roads feat. Tkumah Saedek - Original Mix,5,395800,False,0.771,0.838,4,-9.752,0,0.0769,0.169,0.18,0.117,0.647,124.004,4,chicago-house
51i1huKxsr97gLFGFufGWn,Håkan Hellström,2 steg från paradise (Deluxe Version),Saknade te havs,34,224253,False,0.416,0.914,4,-5.119,1,0.041,0.0145,3.01e-05,0.126,0.322,140.121,4,goth
05R5NzVM92huBXaszuXSZH,VIBIE,Teri Ore (Lo-Fi Flip),Teri Ore (Lo-Fi Flip),56,243000,False,0.325,0.487,2,-10.638,1,0.0681,0.677,0.000112,0.159,0.205,160.26,4,indian
7IFONpsIyEPr43Lio8beUv,Frankie Ruiz,Ritmo Bonito,Tú Con Él,0,302093,False,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96,95.484,4,salsa
28IEbk5a7twNTbUEvWslUb,Finger Eleven,Them Vs. You Vs. Me (Deluxe Edition),Paralyzer,75,208106,False,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,4,grunge
6EEFUnAypbEwE4GgYD6b6U,Love Falk,Memories,Memories,52,215874,False,0.476,0.0146,11,-27.395,1,0.0498,0.995,0.961,0.0985,0.155,75.844,4,piano
0VaMFkBz3QsRAuaek4jYR5,Raimundos,Acústico - Ao Vivo,Reggae do Manero - Ao Vivo | Acústico,46,325024,False,0.708,0.809,10,-4.129,0,0.0611,0.178,1.62e-06,0.368,0.625,134.053,4,punk
0wSDqr9K4hdFaY5P7apPlo,Deafheaven,Infinite Granite,Great Mass of Color,45,360333,False,0.28,0.875,2,-5.312,0,0.0392,0.00284,0.189,0.15,0.462,129.129,4,black-metal
3nBmy2hAqIDmMOD0VZGB7I,Kris Allen,Horizons,Lost,45,198386,False,0.47,0.292,6,-9.899,0,0.0284,0.904,0.000104,0.0889,0.168,66.109,4,acoustic
3fcQg4KJwnP4oDqCVXKi87,Tommy Ice,Nightmare,Nightmare,60,120015,True,0.733,0.512,6,-5.068,0,0.0389,0.56,1.33e-05,0.174,0.564,79.972,4,emo
6TXF9SUuNq5jjGCfW6btOP,Ricardo Iorio,Avivando La Llama De La Ley Natural,Yo No Lo Haré,25,229355,False,0.516,0.786,4,-6.827,0,0.032,0.0527,1.24e-06,0.126,0.442,140.124,4,heavy-metal
2XXnGBKuvfcpfVvRgBEdvP,Finley Rhone,San Remo,San Siro,60,170966,False,0.648,0.0143,8,-33.461,1,0.0529,0.995,0.956,0.125,0.166,120.121,4,piano
0BFtrq3fyv1kRcId4o18mK,Xamã;Bagua Records;Neo Beats,O Iluminado,Um Drink no Inferno,48,168750,True,0.775,0.436,0,-9.611,0,0.297,0.355,6.92e-06,0.277,0.303,127.993,4,brazil
2ZH9LPIKLzTvgZi2AKmKQi,Raghu Dixit;Anne Amie,Koode,Aararo,46,247590,False,0.311,0.224,11,-10.918,1,0.032,0.878,1.27e-05,0.0932,0.194,165.559,4,folk
1MbkGV6nl8omJ4C2IDb7ts,Chris Jedi;J Balvin;Ozuna;Arcangel,Frescura y Perreo,Ahora Dice,1,270493,False,0.704,0.691,6,-5.414,1,0.158,0.255,0.0,0.129,0.427,143.982,4,latino
6cOUWggXh4qXXPzMIIvQ0b,Kacey Musgraves;Leon Bridges,Weihnachten Playlist,Present Without A Bow,0,230480,False,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-06,0.0972,0.595,76.017,4,country
3iaj0MtII6VPVhwQa4eeX3,IZAL,Magia & Efectos Especiales,Qué Bien,60,273893,False,0.632,0.51,10,-8.018,1,0.0345,0.564,1.51e-06,0.279,0.443,134.024,4,spanish
1XTOIzz14u7Gf1Inh4nKKv,Butch,No Worries,No Worries,21,442384,False,0.907,0.869,1,-8.632,1,0.259,0.000107,0.0498,0.0755,0.39,126.019,4,minimal-techno
6sJRYw9CnzDyZ3mBOAVtNN,Los Amigos Invisibles,Commercial,Dulce,33,303213,False,0.758,0.819,11,-5.945,0,0.0528,0.0646,0.000168,0.138,0.827,117.971,4,afrobeat
5NuS3ktpMOyhfO8CrUqQhB,Worakls,Toi / Cerisier blanc,Toi,48,428945,False,0.81,0.555,11,-9.895,0,0.0482,0.00851,0.919,0.0626,0.0916,126.012,4,minimal-techno
12kAOIPDGwK39ej9jzjMYC,Yuri,Halloween 2022 Pop Vol. 2,Maldita Primavera - Remaster 2008,0,231146,False,0.47,0.652,7,-3.343,1,0.029,0.658,6.66e-06,0.0987,0.505,144.739,3,latin
7sVEoPc5ZUUQerRkgTypUZ,Javed Ali;Devi Sri Prasad,"Srivalli (From ""Pushpa The Rise Part - 01"")","Srivalli (From ""Pushpa The Rise Part - 01"")",74,224072,False,0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,4,pop
3zghAHN7NO5WKVKUCJRm3f,Creep Hyp,鬼,炭、酸々,39,181040,False,0.591,0.651,4,-3.174,0,0.0323,0.0339,0.0,0.0878,0.754,118.015,4,j-pop
3D69cFazTiLzq7eD5xqeFw,The Bluegrass Album Band,"The Bluegrass Album, Vol. 2",Your Love Is Like A Flower,24,180333,False,0.495,0.537,11,-11.941,1,0.0321,0.423,0.00335,0.3,0.944,128.607,4,bluegrass
1cSPtoePBGpxzdKxaDnsag,Bruno & Marrone,Pela Porta da Frente,Juras de Amor - Ao Vivo,44,195493,False,0.492,0.844,5,-3.981,1,0.0357,0.292,0.000112,0.924,0.365,92.012,4,sertanejo
2okcO5ZSjMwCl3kBOZujX9,The Planet Smashers,Unstoppable,Police the Nation,31,158946,False,0.753,0.958,11,-4.088,0,0.0504,0.0449,0.0,0.383,0.964,167.944,4,ska
10esld81LEYoPMKGzHsXm3,Chad Daniels,Busy Being Awesome,The Gross Pillow,23,208080,True,0.537,0.783,2,-9.198,1,0.948,0.728,0.0,0.899,0.405,88.473,3,comedy
2BguykSn5doRnXHwd4WvJb,The Goo Goo Dolls,Merry Christmas,Christmas All Over Again,0,259798,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788,4,rock
69LsOTlcKFAlH2QDkEEhmO,Tim Halperin,Searching for the Same Thing,White,39,210226,False,0.537,0.674,11,-5.32,1,0.0284,0.426,0.0,0.128,0.329,92.049,4,acoustic
5FXMRdJjKq1BIX4e8Eg9mK,KK,Om Shanti Om,Ajab Si,69,241668,False,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,4,pop-film
1dbssL6Ur80M3xFJS7Tzcu,Television Personalities,And Don't The Kids Just Love It,World Of Pauline Lewis,20,158399,False,0.621,0.787,0,-8.819,1,0.0384,0.175,0.186,0.179,0.73,142.325,4,club
3c2NDb6yMNkBIKTnvvGhcc,Konshens,Let Me Know (Acoustic),Let Me Know (Acoustic),33,223305,False,0.765,0.294,2,-7.257,0,0.06,0.816,0.0,0.138,0.415,82.064,4,dancehall
0RpcZsF9n8mgmzhTiaMX1w,Los Cafres,25 Años de Música,Casi Q' Me Pierdo - Versión 25 Años [Live],37,270733,False,0.608,0.731,0,-5.848,0,0.0319,0.0956,3.67e-05,0.702,0.507,84.903,4,ska
4ZJntbSRU6dlcilnQRY6e6,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,La Maquinita,30,159613,False,0.584,0.291,2,-11.887,1,0.124,0.687,1.53e-05,0.309,0.66,101.255,4,children
4oVpusKiRcIOhTZd8bxLpM,Ikke Hüftgold,Dicke Hits und Kartoffelsalat aus dem Märchenland,Bongiorno,26,193166,True,0.678,0.973,3,-3.65,1,0.0552,0.102,0.0,0.359,0.937,140.042,4,party
4HGq8ZzrPOtXxNEXN4XGFu,Zedd;Alessia Cara,Beginner Ride (Mixtape Vol. 1),Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,electro
5BiS6PxemC60bAn6CZmacz,Oyh!,Pass The Dessert,Pass The Dessert,25,84981,False,0.727,0.227,4,-17.031,0,0.285,0.637,0.59,0.158,0.383,134.916,4,study
46QazXxQS0B31CnbRCy8CV,Scorpions,Comeblack,Rock You Like a Hurricane - 2011,64,255573,False,0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,4,german
3V2ricb6fi4OCJu2rjhL1A,Arijit Singh;Chinmayi,24 (Original Motion Picture Soundtrack),Naan Un,62,288360,False,0.47,0.521,6,-11.142,0,0.0391,0.579,3.39e-06,0.112,0.329,142.268,3,pop-film
4vUBnMUrlm14rpt8XhcJpL,Ochre,Understory,Dendronaut,8,314415,False,0.405,0.482,5,-11.722,1,0.0397,0.21,0.908,0.0769,0.032,104.482,4,idm
11Wlp3uhPE94k8hhI5LLne,ABBA,All I want For Christmas Is Music,Little Things,0,188320,False,0.647,0.165,10,-16.328,1,0.0315,0.894,0.00187,0.116,0.59,75.978,4,swedish
3zYcdTFPsQrh4az4YY1wmg,Pixel Terror,Millennia,Millennia,53,166800,False,0.339,0.802,7,-5.358,0,0.162,0.0403,0.0,0.284,0.423,200.05,4,dubstep
1TDTGKW2qvGEP0lsjimA3a,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart: A Night of Classics,"Les petits riens, K.app.10 (ballet): 11. Agité",26,42826,False,0.543,0.0657,7,-22.988,0,0.0401,0.954,0.761,0.119,0.579,130.447,4,classical
1G93i9ga7ZPEOqpiNhM1mq,Snoop Dogg;Akon,Tha Blue Carpet Treatment,I Wanna Fuck You,67,178840,True,0.861,0.479,7,-8.433,1,0.0515,0.0452,0.0,0.351,0.278,99.969,4,funk
1nPhGzTYiBEAHIgtuiwjW1,Hideki Taniuchi,DEATH NOTE Original Soundtrack,Death Note,44,190080,False,0.353,0.323,8,-4.171,1,0.039,3.82e-05,0.837,0.154,0.208,134.852,4,anime
2pWpMEIMgim7xTDUQ5Sk9d,Ray Price,The Essential Ray Price,City Lights - Single Version,13,177000,False,0.519,0.423,10,-8.814,1,0.0307,0.907,5.91e-05,0.108,0.614,112.413,4,honky-tonk
7vd1j4IDTU0koES9M8dvBQ,Yiruma,Yiruma 3rd Album 'From The Yellow Room' (The Original & the Very First Recording),Kiss The Rain,61,260653,False,0.56,0.0519,8,-22.616,1,0.0423,0.99,0.905,0.117,0.182,132.691,4,piano
7ISL3LO8AWP3fKIXunvqTa,Wolfmother,Wolfmother,Joker And The Thief,68,280466,False,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4,blues
398JczUcCEdcGOW1fY2etR,Azucar Negra,Cumbias Dinamiteras,Mi Cucu (My Toot Toot),38,236026,False,0.829,0.896,7,-3.847,1,0.0526,0.47,0.000925,0.0664,0.956,104.952,4,salsa
12W9unXMYgQhUmTpFzHVv3,Eduardo Costa,"Fora da Lei, EP 1 (Ao Vivo)",Chama Ela pra Mim - Ao Vivo,44,210162,False,0.6,0.608,2,-9.467,1,0.0475,0.205,0.0,0.797,0.305,141.679,4,sertanejo
5jyUBKpmaH670zrXrE0wmO,Sebastian Ingrosso;Tommy Trash;John Martin,Reload (Vocal Version / Radio Edit),Reload - Radio Edit,67,221272,False,0.485,0.724,9,-4.633,0,0.0521,0.0736,0.0,0.0631,0.433,128.045,4,progressive-house
0YZEYxd1oiqZRFhnnmTKKi,Motionless In White,Disguise,Another Life,72,205394,False,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,4,metal
5tNGgP1rGx2worv7gazSPN,Trazendo a Arca,"Ao Vivo no Maracanãzinho, Vol. 2 (Ao Vivo)",O Que Dizer - Ao Vivo,24,540306,False,0.501,0.229,9,-15.822,1,0.262,0.826,0.0,0.802,0.259,83.222,4,groove
1eGgjotq4YzIlHCSO5TOV6,Los Freddy's,Imágenes,Qué te ha dado esa mujer,28,187560,False,0.325,0.385,4,-14.233,1,0.0985,0.249,0.00149,0.234,0.584,87.067,4,rock-n-roll
4Et6tUEO7biKxZEfJXpNj1,Tom Odell;Tiësto,Another Love (Tiësto Remix),Another Love - Tiësto Remix,75,185365,False,0.79,0.764,4,-4.685,0,0.0737,0.0836,0.0871,0.132,0.473,123.046,4,chill
